院校代码,院校名称,专业代码,专业名称,学制,省,城市,本专科,计划数,选考科目要求,收费标准,备注
3139,上海旅游高等专科学校,509,中西面点工艺,3,上海,上海,高职(专科),2,不提科目要求,7500,
3139,上海旅游高等专科学校,510,餐饮管理,3,上海,上海,高职(专科),1,不提科目要求,5000,
3139,上海旅游高等专科学校,511,西餐工艺,3,上海,上海,高职(专科),3,不提科目要求,7500,
3139,上海旅游高等专科学校,512,葡萄酒营销与服务,3,上海,上海,高职(专科),4,不提科目要求,7500,
3139,上海旅游高等专科学校,513,应用韩语,3,上海,上海,高职(专科),2,不提科目要求,5000,
3139,上海旅游高等专科学校,514,应用西班牙语,3,上海,上海,高职(专科),3,不提科目要求,5000,
3139,上海旅游高等专科学校,515,会展策划与管理,3,上海,上海,高职(专科),5,不提科目要求,5000,
3139,上海旅游高等专科学校,516,旅游日语,3,上海,上海,高职(专科),3,不提科目要求,5000,
3139,上海旅游高等专科学校,517,旅游英语,3,上海,上海,高职(专科),3,不提科目要求,5000,
3140,上海民远职业技术学院(民办学校),501,电子商务,3,上海,上海,高职(专科),25,不提科目要求,11000,
3140,上海民远职业技术学院(民办学校),502,物流管理,3,上海,上海,高职(专科),10,不提科目要求,12000,
3140,上海民远职业技术学院(民办学校),503,酒店管理,3,上海,上海,高职(专科),10,不提科目要求,11000,
3140,上海民远职业技术学院(民办学校),504,会计,3,上海,上海,高职(专科),13,不提科目要求,11000,
3140,上海民远职业技术学院(民办学校),505,机电一体化技术,3,上海,上海,高职(专科),6,不提科目要求,11000,
3140,上海民远职业技术学院(民办学校),506,新能源汽车技术,3,上海,上海,高职(专科),5,不提科目要求,11000,
3140,上海民远职业技术学院(民办学校),507,应用英语(国际导游方向),3,上海,上海,高职(专科),10,不提科目要求,10000,
3140,上海民远职业技术学院(民办学校),508,应用韩语(国际导游方向),3,上海,上海,高职(专科),10,不提科目要求,10000,
3140,上海民远职业技术学院(民办学校),509,集装箱运输管理(集装箱多式联运实务方向),3,上海,上海,高职(专科),5,不提科目要求,18000,
3140,上海民远职业技术学院(民办学校),510,医疗设备应用技术,3,上海,上海,高职(专科),3,不提科目要求,18000,
3140,上海民远职业技术学院(民办学校),511,市场营销,3,上海,上海,高职(专科),10,不提科目要求,18000,
3140,上海民远职业技术学院(民办学校),512,跨境电子商务,3,上海,上海,高职(专科),10,不提科目要求,18000,
3140,上海民远职业技术学院(民办学校),513,工业机器人技术,3,上海,上海,高职(专科),3,不提科目要求,18000,
3140,上海民远职业技术学院(民办学校),514,报关与国际货运,3,上海,上海,高职(专科),10,不提科目要求,12000,
3141,上海农林职业技术学院,501,软件技术,3,上海,上海,高职(专科),6,不提科目要求,7500,
3141,上海农林职业技术学院,502,园艺技术,3,上海,上海,高职(专科),4,不提科目要求,2500,
3141,上海农林职业技术学院,503,农业经济管理,3,上海,上海,高职(专科),6,不提科目要求,2500,
3141,上海农林职业技术学院,504,休闲农业,3,上海,上海,高职(专科),6,不提科目要求,2500,
3141,上海农林职业技术学院,505,动物医学,3,上海,上海,高职(专科),6,不提科目要求,2500,
3141,上海农林职业技术学院,506,药品生物技术,3,上海,上海,高职(专科),6,不提科目要求,7500,
3141,上海农林职业技术学院,507,园林技术,3,上海,上海,高职(专科),6,不提科目要求,2500,
3143,上海杉达学院(民办学校),001,朝鲜语,4,上海,上海,本科,1,不提科目要求,29000,一二年级在嘉善校区就读，其他学期在金海校区。
3143,上海杉达学院(民办学校),002,翻译(日语翻译方向),4,上海,上海,本科,10,不提科目要求,29000,一二年级在嘉善校区就读，其他学期在金海校区。
3143,上海杉达学院(民办学校),003,护理学,4,上海,上海,本科,20,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),004,卫生教育,4,上海,上海,本科,2,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),005,小学教育,4,上海,上海,本科,2,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),006,康复治疗学,4,上海,上海,本科,6,"物理,化学,生物(3门科目考生选考其中一门即可报考)",29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),007,汉语国际教育,4,上海,上海,本科,4,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),008,学前教育,4,上海,上海,本科,2,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),009,计算机科学与技术,4,上海,上海,本科,10,物理(1门科目考生必须选考方可报考),29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),010,电子商务,4,上海,上海,本科,5,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),011,软件工程,4,上海,上海,本科,5,物理(1门科目考生必须选考方可报考),29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),012,俄语,4,上海,上海,本科,2,不提科目要求,29000,一二年级在嘉善校区就读，其他学期在金海校区。
3143,上海杉达学院(民办学校),013,西班牙语,4,上海,上海,本科,6,不提科目要求,29000,一二年级在嘉善校区就读，其他学期在金海校区。
3143,上海杉达学院(民办学校),014,日语,4,上海,上海,本科,14,不提科目要求,29000,一二年级在嘉善校区就读，其他学期在金海校区。
3143,上海杉达学院(民办学校),015,食品质量与安全,4,上海,上海,本科,4,"物理,化学,生物(3门科目考生选考其中一门即可报考)",29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),016,旅游管理,4,上海,上海,本科,12,不提科目要求,29000,一二年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),017,酒店管理,4,上海,上海,本科,2,不提科目要求,29000,一二年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),018,工程管理,4,上海,上海,本科,13,物理(1门科目考生必须选考方可报考),29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),019,旅游管理(会展策划与管理方向),4,上海,上海,本科,3,不提科目要求,29000,一二年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),020,酒店管理(高级管家方向),4,上海,上海,本科,3,不提科目要求,38000,一二年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),021,劳动与社会保障,4,上海,上海,本科,6,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),022,英语,4,上海,上海,本科,19,不提科目要求,29000,一二年级在嘉善校区就读，其他学期在金海校区。
3143,上海杉达学院(民办学校),023,金融学,4,上海,上海,本科,12,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),024,金融学(CFA方向),4,上海,上海,本科,2,不提科目要求,38000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),025,法学,4,上海,上海,本科,15,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),026,人力资源管理,4,上海,上海,本科,6,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),027,财务管理,4,上海,上海,本科,7,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),028,市场营销,4,上海,上海,本科,12,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),029,财务管理(CIMA方向),4,上海,上海,本科,2,不提科目要求,38000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),030,会计学,4,上海,上海,本科,16,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),031,国际经济与贸易,4,上海,上海,本科,12,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),032,国际经济与贸易(中外合作办学)(中美合作办学),4,上海,上海,本科,16,不提科目要求,42000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),033,建筑电气与智能化,4,上海,上海,本科,4,物理(1门科目考生必须选考方可报考),29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),034,数据科学与大数据技术,4,上海,上海,本科,8,物理(1门科目考生必须选考方可报考),29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),035,电子商务(商务数据分析方向),4,上海,上海,本科,4,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),036,机械电子工程,4,上海,上海,本科,3,物理(1门科目考生必须选考方可报考),29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),037,网络与新媒体,4,上海,上海,本科,4,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),038,新闻学(传媒经营方向),4,上海,上海,本科,4,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),039,新闻学,4,上海,上海,本科,3,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),040,时尚传播,4,上海,上海,本科,9,不提科目要求,29000,一年级在嘉善校区，其他学期在金海校区。
3143,上海杉达学院(民办学校),501,电气自动化技术,3,上海,上海,高职(专科),10,不提科目要求,15000,金桥校区。
3143,上海杉达学院(民办学校),502,机电一体化技术,3,上海,上海,高职(专科),20,不提科目要求,15000,金桥校区。
3143,上海杉达学院(民办学校),503,物流管理(国际多式联运),3,上海,上海,高职(专科),20,不提科目要求,15000,金桥校区。
3143,上海杉达学院(民办学校),504,智能控制技术,3,上海,上海,高职(专科),10,不提科目要求,15000,金桥校区。
